file_name,has_opinion_text,opinion_word_count,has_reasoning_summary_text,reasoning_summary_word_count,has_topic_text,thinking_flag,age,children,city_of_living,current_marital_status,education_level,employment_status,gender,hobbies,migration_status,occupation,ocean.agreeableness.level,ocean.agreeableness.score,ocean.conscientiousness.level,ocean.conscientiousness.score,ocean.extraversion.level,ocean.extraversion.score,ocean.neuroticism.level,ocean.neuroticism.score,ocean.openness.level,ocean.openness.score,parents_education.parent_1,parents_education.parent_2,psychological_feature,religious_beliefs,sexual_orientation,time_onsocialmedia
20260414_175125_dbcdc9e3_result.json,yes,346,yes,98,yes,con thinking,37,0,Bari,married,upper secondary,employed part-time,man,gardening;knitting;cooking;painting,native-born Italian,waiter/waitress,moderate,60,moderate,62,high,67,high,83,moderate,64,bachelor's degree,lower secondary,with good mental health,Hinduism,heterosexual,You spend roughly one hour daily on social media
20260414_175127_0be41b39_result.json,yes,296,yes,72,yes,con thinking,55,2,New York,divorced,master's degree,full-time student,man,cooking;travel;baking;photography,native-born American,not applicable,moderate,48,moderate,49,moderate,43,high,90,low,22,lower secondary,no formal education,curious,Christianity,homosexual,You spend roughly one hour daily on social media
20260414_175127_2822d35f_result.json,yes,311,yes,81,yes,con thinking,61,1,New York,widowed,vocational diploma,employed full-time,man,board games;football (calcio);photography;classical music;birdwatching,native-born American,waiter/waitress,high,89,low,25,moderate,41,high,74,moderate,40,primary school,PhD,with good mental health,Hinduism,bisexual,You spend roughly a few times weekly on social media
20260414_175133_36d85b3c_result.json,yes,276,yes,62,yes,con thinking,26,1,Washington DC,married,bachelor's degree,employed part-time,man,painting;knitting;gardening;photography;board games,native-born American,carpenter,moderate,50,high,88,low,10,moderate,49,high,72,bachelor's degree,lower secondary,creative,Islam,heterosexual,You spend roughly a few times weekly on social media
20260414_175143_beec72ff_result.json,yes,334,yes,89,yes,con thinking,47,0,Naples,divorced,upper secondary,employed full-time,woman,baking;photography;cooking;football (calcio),immigrant,plumber,high,87,high,86,moderate,43,low,27,moderate,39,master's degree,bachelor's degree,anxious,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260414_175145_b832c676_result.json,yes,298,yes,86,yes,con thinking,85,2,Los Angeles,married,vocational diploma,retired,man,videogames;cinema,native-born American,not applicable,high,70,moderate,42,low,13,low,27,high,98,lower secondary,PhD,creative,Agnostic,asexual,You spend roughly a few times weekly on social media
20260414_175146_84052ee0_result.json,yes,278,yes,82,yes,con thinking,25,0,Bologna,in a relationship,bachelor's degree,employed full-time,man,birdwatching;cinema;hiking;travel;football (calcio),native-born Italian,software developer,low,30,moderate,56,low,19,moderate,60,high,97,PhD,master's degree,creative,Hinduism,asexual,You spend roughly a few times weekly on social media
20260414_175150_aee234ac_result.json,yes,255,yes,69,yes,con thinking,21,0,Washington DC,single,upper secondary,employed part-time,transgender,knitting;photography;classical music;videogames,native-born American,sales associate,high,74,moderate,42,low,15,moderate,49,high,79,primary school,bachelor's degree,anxious,Islam,heterosexual,You spend a few times monthly on social media
20260414_175151_db3d4611_result.json,yes,293,yes,82,yes,con thinking,37,1,Lecce,divorced,upper secondary,employed full-time,non-binary,photography;cycling;yoga;birdwatching,native-born Italian,fitness trainer,moderate,52,moderate,55,high,81,high,95,high,67,master's degree,vocational diploma,normal,Hinduism,heterosexual,You have no social media
20260414_175152_25ff168b_result.json,yes,339,yes,90,yes,con thinking,36,0,Naples,married,lower secondary,employed full-time,woman,cooking;gardening,immigrant,cleaner,moderate,60,moderate,54,moderate,61,high,77,low,21,vocational diploma,master's degree,normal,Christianity,homosexual,You spend a few times monthly on social media
20260414_175158_3df9f7d1_result.json,yes,294,yes,88,yes,con thinking,64,0,New York,married,upper secondary,unemployed,non-binary,running;painting;reading novels;rock climbing,native-born American,not applicable,moderate,36,moderate,53,moderate,44,high,75,moderate,64,no formal education,master's degree,depressed,Christianity,asexual,You spend a few times monthly on social media
20260414_175209_cf8de713_result.json,yes,291,yes,81,yes,con thinking,20,0,Philadelphia,single,bachelor's degree,full-time student,man,classical music;running;hiking,native-born American,not applicable,low,29,high,69,high,68,moderate,63,high,93,upper secondary,bachelor's degree,anxious,Atheist,heterosexual,You spend a few times monthly on social media
20260414_175213_84e2fb6a_result.json,yes,231,yes,70,yes,con thinking,24,1,Chicago,in a relationship,upper secondary,employed part-time,man,knitting;football (calcio),native-born American,cleaner,high,79,high,72,low,21,moderate,60,moderate,33,bachelor's degree,master's degree,curious,Atheist,heterosexual,You spend roughly one hour daily on social media
20260414_175213_e84d80eb_result.json,yes,316,yes,66,yes,con thinking,85,1,Washington DC,widowed,upper secondary,retired,man,rock climbing;volunteering;yoga,native-born American,not applicable,moderate,43,moderate,35,low,0,moderate,49,high,92,no formal education,master's degree,depressed,Christianity,homosexual,You have no social media
20260414_175216_9f486839_result.json,yes,305,yes,63,yes,con thinking,32,4,Bari,married,bachelor's degree,employed full-time,genderqueer,cycling;hiking;yoga,native-born Italian,startup founder,low,0,high,88,low,15,high,81,low,0,lower secondary,primary school,creative,Christianity,heterosexual,You spend a few times monthly on social media
20260414_175216_e19d788c_result.json,yes,348,yes,94,yes,con thinking,85,2,Rome,divorced,upper secondary,retired,man,reading novels;cinema;board games,native-born Italian,not applicable,low,6,low,19,high,88,moderate,59,low,2,lower secondary,lower secondary,anxious,Agnostic,heterosexual,You spend a few times monthly on social media
20260414_175219_c640aaf4_result.json,yes,313,yes,79,yes,con thinking,23,0,Chicago,single,upper secondary,employed part-time,woman,baking;volunteering,native-born American,mechanic,high,89,moderate,56,high,96,high,68,high,88,lower secondary,bachelor's degree,curious,Christianity,heterosexual,You spend several hours daily on social media
20260414_175225_a68f42eb_result.json,yes,299,yes,71,yes,con thinking,33,3,Bologna,in a relationship,upper secondary,employed full-time,woman,painting;cooking;cycling;cinema,native-born Italian,electrician,moderate,42,low,27,moderate,52,high,95,low,24,primary school,upper secondary,depressed,Atheist,heterosexual,You spend roughly a few times weekly on social media
20260414_175235_d9f4a8d6_result.json,yes,288,yes,64,yes,con thinking,75,2,Los Angeles,widowed,vocational diploma,unemployed,woman,volunteering;cinema;rock climbing,native-born American,not applicable,low,2,high,79,low,5,high,86,moderate,60,bachelor's degree,lower secondary,depressed,Christianity,heterosexual,You spend several hours daily on social media
20260414_175239_8bbdfe2f_result.json,yes,290,yes,80,yes,con thinking,61,2,New York,widowed,no formal education,employed full-time,genderqueer,cinema;photography;baking;videogames,native-born American,hairdresser,moderate,41,moderate,63,low,9,high,99,moderate,64,vocational diploma,primary school,curious,Islam,heterosexual,You spend a few times monthly on social media
20260414_175239_948e2c4c_result.json,yes,295,yes,79,yes,con thinking,39,4,Bari,in a relationship,lower secondary,employed full-time,man,rock climbing;travel;reading novels;videogames,native-born Italian,plumber,moderate,39,moderate,45,moderate,58,low,12,low,16,PhD,master's degree,with good mental health,Buddhism,heterosexual,You have no social media
20260414_175241_9990047f_result.json,yes,287,yes,86,yes,con thinking,53,3,Chicago,married,upper secondary,employed part-time,man,running;classical music;travel,native-born American,barista,high,100,high,100,low,13,high,94,low,1,vocational diploma,vocational diploma,depressed,Christianity,heterosexual,You spend several hours daily on social media
20260414_175242_560084d2_result.json,yes,296,yes,83,yes,con thinking,32,1,Milan,married,upper secondary,employed full-time,woman,classical music;hiking,native-born Italian,carpenter,high,98,low,7,high,92,moderate,40,high,91,vocational diploma,bachelor's degree,curious,Christianity,heterosexual,You spend a few times monthly on social media
20260414_175245_e9604fed_result.json,yes,305,yes,106,yes,con thinking,33,0,Bari,single,master's degree,unemployed,non-binary,baking;board games;photography;yoga;cinema,native-born Italian,not applicable,moderate,64,high,85,moderate,53,moderate,61,high,95,no formal education,bachelor's degree,normal,Buddhism,heterosexual,You spend a few times monthly on social media
20260414_175251_6d37f4fe_result.json,yes,314,yes,80,yes,con thinking,81,4,Milan,married,vocational diploma,retired,man,reading novels;football (calcio);board games;volunteering;running,native-born Italian,not applicable,low,22,high,91,low,29,low,7,high,79,upper secondary,master's degree,normal,Christianity,heterosexual,You spend several hours daily on social media
20260414_175256_6003a964_result.json,yes,92,yes,48,yes,con thinking,29,0,Philadelphia,in a relationship,bachelor's degree,full-time student,woman,football (calcio);travel;videogames;knitting;cinema,native-born American,not applicable,moderate,58,moderate,44,moderate,59,low,31,moderate,65,vocational diploma,master's degree,creative,Hinduism,heterosexual,You spend several hours daily on social media
20260414_175259_9ed69198_result.json,yes,302,yes,89,yes,con thinking,78,3,New York,married,master's degree,retired,woman,football (calcio);classical music;running,native-born American,not applicable,low,14,high,78,high,84,low,12,low,22,lower secondary,lower secondary,normal,Atheist,heterosexual,You spend roughly one hour daily on social media
20260414_175300_afe3c673_result.json,yes,304,yes,68,yes,con thinking,50,0,Kansas City,married,master's degree,employed part-time,man,cycling;hiking;running;baking;photography,native-born American,journalist,high,72,moderate,56,low,26,low,8,moderate,61,lower secondary,primary school,creative,Judaism,heterosexual,You have no social media
20260414_175305_a12823b7_result.json,yes,311,yes,97,yes,con thinking,43,0,Naples,in a relationship,bachelor's degree,employed part-time,man,baking;cooking,native-born Italian,fitness trainer,high,98,low,30,high,92,moderate,43,low,16,upper secondary,vocational diploma,curious,Islam,heterosexual,You spend several hours daily on social media
20260414_175305_a22fab27_result.json,yes,317,yes,91,yes,con thinking,88,2,Bologna,single,vocational diploma,retired,woman,painting;reading novels;gardening,immigrant,not applicable,high,100,high,95,high,89,moderate,60,low,13,vocational diploma,no formal education,curious,Islam,heterosexual,You spend roughly one hour daily on social media
20260414_175307_56d69659_result.json,yes,312,yes,81,yes,con thinking,40,2,Bologna,divorced,PhD,employed full-time,man,knitting;gardening,immigrant,journalist,low,10,moderate,51,moderate,56,high,87,low,9,lower secondary,master's degree,curious,Christianity,asexual,You spend several hours daily on social media
20260414_175312_724f3e49_result.json,yes,368,yes,77,yes,con thinking,90,0,Rome,single,primary school,retired,man,gardening;volunteering;travel;videogames,native-born Italian,not applicable,moderate,43,low,2,high,94,moderate,43,low,18,primary school,primary school,depressed,Hinduism,heterosexual,You spend several hours daily on social media
20260414_175319_318d7f39_result.json,yes,335,yes,79,yes,con thinking,41,3,Rome,widowed,primary school,employed full-time,transgender,running;yoga;knitting;football (calcio);cooking,native-born Italian,cleaner,high,100,moderate,64,low,20,moderate,50,moderate,37,vocational diploma,lower secondary,anxious,Islam,homosexual,You spend roughly a few times weekly on social media
20260414_175322_7772577b_result.json,yes,319,yes,69,yes,con thinking,78,0,Bari,married,bachelor's degree,retired,transgender,hiking;cinema,native-born Italian,not applicable,low,1,low,7,moderate,53,moderate,41,high,96,upper secondary,lower secondary,creative,Buddhism,heterosexual,You spend roughly one hour daily on social media
20260414_175326_cdc3fb3f_result.json,yes,310,yes,66,yes,con thinking,75,2,Washington DC,married,upper secondary,retired,transgender,running;board games;videogames,native-born American,not applicable,moderate,36,low,2,high,93,moderate,55,moderate,43,vocational diploma,lower secondary,anxious,Hinduism,heterosexual,You spend several hours daily on social media
20260414_175327_6281c382_result.json,yes,328,yes,92,yes,con thinking,62,4,Lecce,widowed,bachelor's degree,unemployed,man,cycling;knitting,native-born Italian,not applicable,high,75,high,83,high,89,high,86,high,85,master's degree,master's degree,with good mental health,Atheist,heterosexual,You spend roughly a few times weekly on social media
